abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
mailbox;gather;0;14;120;231989;1680
mailbox;gather;0;14;120;232020;1680
mailbox;gather;0;14;120;232352;1680
mailbox;gather;0;14;120;231490;1680
mailbox;gather;0;14;120;233275;1680
mailbox;gather;0;14;120;232749;1680
mailbox;gather;0;14;120;232428;1680
mailbox;gather;0;14;120;233224;1680
mailbox;gather;0;14;120;229855;1680
mailbox;gather;0;14;120;232809;1680
mailbox;gather;0;14;120;232827;1680
mailbox;gather;0;14;120;232209;1680
mailbox;gather;0;14;120;232099;1680
mailbox;gather;0;14;120;232389;1680
mailbox;gather;0;14;120;233246;1680
mailbox;gather;0;14;120;232705;1680
mailbox;gather;0;14;120;232026;1680
mailbox;gather;0;14;120;232334;1680
mailbox;gather;0;14;120;229758;1680
mailbox;gather;0;14;120;232137;1680
mailbox;gather;0;14;120;232701;1680
mailbox;gather;0;14;120;232079;1680
mailbox;gather;0;14;120;232085;1680
mailbox;gather;0;14;120;229789;1680
mailbox;gather;0;14;120;232400;1680
mailbox;gather;0;14;120;232692;1680
mailbox;gather;0;14;120;232064;1680
mailbox;gather;0;14;120;232437;1680
mailbox;gather;0;14;120;230901;1680
mailbox;gather;0;14;120;233207;1680
mailbox;gather;0;14;120;232825;1680
mailbox;gather;0;14;120;232091;1680
mailbox;gather;0;14;120;232427;1680
mailbox;gather;0;14;120;230856;1680
mailbox;gather;0;14;120;231399;1680
mailbox;gather;0;14;120;233681;1680
mailbox;gather;0;14;120;232351;1680
mailbox;gather;0;14;120;232150;1680
mailbox;gather;0;14;120;234097;1680
mailbox;gather;0;14;120;232480;1680
mailbox;gather;0;14;120;232849;1680
mailbox;gather;0;14;120;232528;1680
mailbox;gather;0;14;120;232119;1680
mailbox;gather;0;14;120;229674;1680
mailbox;gather;0;14;120;231267;1680
mailbox;gather;0;14;120;232780;1680
mailbox;gather;0;14;120;232048;1680
mailbox;gather;0;14;120;232518;1680
mailbox;gather;0;14;120;231421;1680
mailbox;gather;0;14;120;231139;1680
mailbox;gather;0;15;120;244276;1800
mailbox;gather;0;15;120;245752;1800
mailbox;gather;0;15;120;246972;1800
mailbox;gather;0;15;120;244197;1800
mailbox;gather;0;15;120;246560;1800
mailbox;gather;0;15;120;246906;1800
mailbox;gather;0;15;120;244924;1800
mailbox;gather;0;15;120;247402;1800
